,0
0,ohms
994,3155.54663
995,3232.06192
996,3034.02592
997,3106.7449
998,3160.90742
999,3136.29562
1000,3049.68569
1001,3022.89904
1002,2954.49677
1003,3095.38398
1004,3089.84331
1005,3037.08855
1006,2982.33529
1007,2993.76053
1008,2992.59591
1009,2937.6324
1010,3019.07457
1011,3122.62535
1012,3063.79959
1013,3187.76506
1014,3097.28603
1015,3129.79609
1016,2941.63486
1017,3121.86643
1018,3117.09355
1019,2995.5535
1020,3026.06379
1021,2916.21827
1022,3130.12904
1023,3026.11308
1024,3028.73822
1025,3078.11176
1026,3078.44385
1027,3023.73266
1028,3071.70949
1029,2983.00103
1030,3085.48864
1031,2929.48055
1032,3209.28779
1033,2979.16125
1034,2976.54766
1035,3063.68806
1036,3078.03664
1037,3167.8799
1038,3150.11179
1039,3170.03588
1040,3071.51316
1041,2899.98385
1042,3070.23
1043,3155.63155
1044,3004.48625
1045,3028.54414
1046,2910.57168
1047,3050.42041
1048,2931.76438
1049,2907.46812
1050,3010.11908
1051,3098.88608
1052,3111.09231
1053,2967.45239
1054,3057.09172
1055,2852.38325
1056,2999.85303
1057,3124.96722
1058,3047.56956
1059,2942.88685
1060,2889.42187
1061,2851.40579
1062,2835.88738
1063,2947.43596
1064,2852.32284
1065,2913.44359
1066,2823.44932
1067,2999.62945
1068,2924.91937
1069,2975.70252
1070,2812.36456
1071,2861.3573
1072,2916.20362
1073,2820.11818
1074,2900.68352
1075,2979.54412
1076,2885.22191
1077,2829.57248
1078,3039.17834
1079,2925.20907
1080,2889.17425
1081,2957.54064
1082,2871.13116
1083,2803.66438
1084,2847.83927
1085,2878.9015
1086,2879.11216
1087,2899.52607
1088,2896.42906
1089,2920.92757
1090,2918.54331
1091,2848.83187
1092,2878.11853
1093,2950.74673
1094,2839.52705
1095,2921.84908
1096,2917.62052
1097,2798.6635
1098,2964.25175
1099,2913.29758
1100,2896.76431
1101,2887.17205
1102,2798.43461
1103,2808.87686
1104,2825.22977
1105,2822.89835
1106,2863.26672
1107,2947.12316
1108,2969.9679
1109,2787.28394
1110,2814.70647
1111,2787.12463
1112,2955.44887
1113,2940.40701
1114,2805.60505
1115,2847.80475
1116,2857.39829
1117,2736.92603
1118,2938.38193
1119,2828.68738
1120,2733.52445
1121,2839.954
1122,2747.68389
1123,2681.20948
1124,2740.19209
1125,2805.2993
1126,2759.61004
1127,2858.71261
1128,2688.48622
1129,2995.02539
1130,2786.12044
1131,2712.37473
1132,2821.5095
1133,2697.48318
1134,2706.17586
1135,2856.51475
1136,2795.692
1137,2875.33639
1138,2700.20119
1139,2632.59419
1140,2894.49341
1141,2657.41803
1142,2651.32419
1143,2709.75322
1144,2627.60782
1145,2721.78707
1146,2753.09758
1147,2801.78605
1148,2776.1304
1149,2678.82213
1150,2701.42921
1151,2730.59074
1152,2639.51556
1153,2628.98759
1154,2769.03894
1155,2774.71509
1156,2685.30183
1157,2572.56271
1158,2710.70976
1159,2621.10427
1160,2829.97746
1161,2638.30444
1162,2677.08669
1163,2659.16584
1164,2708.78119
1165,2620.31576
1166,2756.1123
1167,2591.23768
1168,2676.6658
1169,2890.39314
1170,2553.50771
1171,2590.6447
1172,2681.01102
1173,2616.22078
1174,2637.01658
1175,2482.74567
1176,2729.85254
1177,2713.75974
1178,2686.20245
1179,2629.1482
1180,2669.90162
1181,2582.97961
1182,2673.91445
1183,2698.25394
1184,2763.18487
1185,2712.90175
1186,2595.11295
1187,2609.26206
1188,2756.33726
1189,2680.89834
1190,2598.73901
1191,2496.2385
1192,2505.79732
1193,2506.63038
1194,2619.90111
1195,2655.756
1196,2759.34762
1197,2599.57509
1198,2568.84765
1199,2624.97028
1200,2717.58487
1201,2684.07434
1202,2546.95241
1203,2705.41752
1204,2747.5928
1205,2687.07934
1206,2606.53182
1207,2640.38516
1208,2669.7882
1209,2635.80877
1210,2630.4457
1211,2636.61434
1212,2749.45438
1213,2524.11776
1214,2624.95652
1215,2594.75298
1216,2611.6541
1217,2693.70365
1218,2493.46283
1219,2527.93875
1220,2517.61163
1221,2576.78825
1222,2595.95625
1223,2667.07823
1224,2524.48518
1225,2522.37281
1226,2448.95795
1227,2651.00445
1228,2638.8935
1229,2381.04419
1230,2509.02867
1231,2614.93838
1232,2510.57598
1233,2610.01175
1234,2459.57673
1235,2479.35753
1236,2486.23246
1237,2500.82886
1238,2483.63265
1239,2573.9074
1240,2592.7071
1241,2402.47318
1242,2449.51106
1243,2672.56587
1244,2496.81103
1245,2491.13471
1246,2533.13499
1247,2643.65733
1248,2542.5147
1249,2555.46157
1250,2576.43424
1251,2464.12657
1252,2567.61024
1253,2487.41918
1254,2385.75857
1255,2525.42612
1256,2428.29816
1257,2489.92239
1258,2522.39125
1259,2546.81056
1260,2422.37593
1261,2580.26093
1262,2511.96795
1263,2483.45047
1264,2472.07501
1265,2456.58733
1266,2639.10299
1267,2574.6528
1268,2459.62497
1269,2468.10885
1270,2544.50038
1271,2552.78605
1272,2452.44285
1273,2627.88342
1274,2566.03796
1275,2788.16271
1276,2315.04547
1277,2319.47627
1278,2401.00074
1279,2451.42895
1280,2630.74162
1281,2507.65787
1282,2558.52554
1283,2355.65959
1284,2509.75471
1285,2532.86367
1286,2348.34216
1287,2357.36457
1288,2442.96515
1289,2423.26087
1290,2462.58971
1291,2428.09909
1292,2503.4369
1293,2447.24466
1294,2438.57624
1295,2513.25065
1296,2392.35003
1297,2495.1889
1298,2518.57393
1299,2351.9335
1300,2302.41419
1301,2349.41273
1302,2404.42011
1303,2333.02213
1304,2503.2487
1305,2400.25727
1306,2386.63217
1307,2437.67544
1308,2493.88013
1309,2470.82764
1310,2437.86049
1311,2422.24212
1312,2465.11534
1313,2393.99249
1314,2449.31332
1315,2439.21405
1316,2306.92191
1317,2369.25554
1318,2285.64313
1319,2390.3991
1320,2393.41804
1321,2372.56309
1322,2270.89928
1323,2412.2679
1324,2409.56771
1325,2283.77688
1326,2328.78167
1327,2378.7057
1328,2293.2769
1329,2210.65036
1330,2256.30419
1331,2381.86179
1332,2424.22803
1333,2341.49745
1334,2365.8901
1335,2362.01125
1336,2350.10311
1337,2315.10008
1338,2220.02282
1339,2214.98329
1340,2357.60897
1341,2369.66157
1342,2291.07931
1343,2252.43228
1344,2141.62327
1345,2431.88777
1346,2247.18687
1347,2251.19247
1348,2312.22464
1349,2303.28455
1350,2424.97373
1351,2262.39628
1352,2288.27548
1353,2182.16894
1354,2215.04342
1355,2362.38655
1356,2375.21249
1357,2365.44467
1358,2223.98933
1359,2268.09141
1360,2410.55468
1361,2326.96698
1362,2346.75953
1363,2419.05332
1364,2267.32293
1365,2235.06355
1366,2220.82807
1367,2288.99148
1368,2244.40225
1369,2437.04429
1370,2377.3304
1371,2350.12856
1372,2169.44664
1373,2150.52424
1374,2399.10115
1375,2272.57724
1376,2410.20605
1377,2397.91477
1378,2352.76287
1379,2268.40398
1380,2277.31536
1381,2153.9056
1382,2365.98335
1383,2259.76034
1384,2090.30441
1385,2119.27852
1386,2174.76436
1387,2284.9341
1388,2130.4205
1389,2121.77819
1390,2274.70413
1391,2176.10448
1392,2201.19872
1393,2297.75983
1394,2252.23201
1395,2223.15241
1396,2317.89201
1397,2218.26665
1398,2342.44924
1399,2413.66256
1400,2110.61263
1401,2258.88789
1402,2210.51525
1403,2315.65695
1404,2294.74454
1405,2246.05455
1406,2176.61984
1407,2184.38043
1408,2234.55026
1409,2234.29524
1410,2236.02863
1411,2230.81988
1412,2125.48474
1413,2260.08682
1414,2165.67175
1415,2184.97822
1416,2180.68451
1417,2254.75058
1418,2277.05063
1419,2202.09971
1420,2346.2805
1421,2112.98126
1422,2146.46707
1423,2089.43938
1424,2100.33885
1425,2237.10755
1426,2252.41783
1427,2172.13667
1428,2045.73574
1429,2206.04428
1430,2091.39652
1431,2176.1694
1432,2256.13041
1433,2143.43854
1434,2225.9945
1435,2032.46815
1436,2096.80809
1437,2091.70215
1438,2125.26465
1439,2171.18714
1440,2168.5533
1441,2182.21944
1442,2170.97676
1443,2154.61775
1444,2218.87094
1445,2040.03219
1446,2246.66823
1447,2115.19466
1448,2084.30838
1449,2163.65225
1450,2176.48251
1451,2156.7679
1452,2143.58766
1453,2084.01585
1454,2053.56017
1455,2126.44683
1456,2200.24508
1457,2044.29871
1458,2155.28443
1459,2114.31028
1460,2139.15516
1461,2168.63455
1462,2091.50268
1463,2069.70406
1464,2073.74734
1465,2030.28162
1466,2135.98815
1467,2308.5195
1468,2241.11283
1469,1936.69531
1470,2096.63669
1471,2064.9469
1472,1909.65411
1473,2094.24973
1474,2104.15477
1475,2069.08013
1476,1856.48525
1477,2159.90691
1478,2099.05482
1479,2115.44674
1480,2156.743
1481,2026.00807
1482,1951.59293
1483,2017.84777
1484,1983.92073
1485,2184.02369
1486,2068.62604
1487,2114.0212
1488,1840.19493
1489,1960.14273
1490,2113.74579
1491,1988.34057
1492,2087.09425
1493,2084.57141
1494,1978.88227
1495,2136.93885
1496,2057.25784
1497,2156.14138
1498,2013.74293
1499,2107.54375
1500,2115.47792
1501,2088.96379
1502,2087.45138
1503,2029.63556
1504,1972.48025
1505,2030.15749
1506,2027.41383
1507,1808.31744
1508,2056.40485
1509,1890.15154
1510,1867.07473
1511,2090.98889
1512,1994.99902
1513,1902.05659
1514,2094.24673
1515,2117.49794
1516,1993.61303
1517,2020.6297
1518,2082.62114
1519,2065.75649
1520,1998.10825
1521,2015.81081
1522,1936.17385
1523,1922.84409
1524,2027.22927
1525,1906.88975
1526,1998.38039
1527,1976.52713
