Sensor, Timestamp, Value
LoadCell, 2024-05-02 19:37:35.804752, None
DMM, 2024-05-02 19:37:35.804752, 186986.852
LoadCell, 2024-05-02 19:37:35.823974, None
DMM, 2024-05-02 19:37:35.823974, 182360.729
LoadCell, 2024-05-02 19:37:35.844366, None
DMM, 2024-05-02 19:37:35.844366, 185249.409
LoadCell, 2024-05-02 19:37:35.863295, None
DMM, 2024-05-02 19:37:35.863295, 186766.093
LoadCell, 2024-05-02 19:37:35.885497, 2e-05
DMM, 2024-05-02 19:37:35.885497, 204408.602
LoadCell, 2024-05-02 19:37:35.903363, None
DMM, 2024-05-02 19:37:35.903363, 210429.688
LoadCell, 2024-05-02 19:37:35.924483, None
DMM, 2024-05-02 19:37:35.924483, 213108.243
LoadCell, 2024-05-02 19:37:35.944644, None
DMM, 2024-05-02 19:37:35.944644, 215419.634
LoadCell, 2024-05-02 19:37:35.964702, None
DMM, 2024-05-02 19:37:35.964702, 207628.516
LoadCell, 2024-05-02 19:37:35.983436, 9e-05
DMM, 2024-05-02 19:37:35.983436, 194084.912
LoadCell, 2024-05-02 19:37:36.003264, None
DMM, 2024-05-02 19:37:36.003264, 190910.563
LoadCell, 2024-05-02 19:37:36.023844, None
DMM, 2024-05-02 19:37:36.023844, 189333.747
LoadCell, 2024-05-02 19:37:36.044163, None
DMM, 2024-05-02 19:37:36.044163, 189157.955
LoadCell, 2024-05-02 19:37:36.063393, None
DMM, 2024-05-02 19:37:36.063393, 189390.318
LoadCell, 2024-05-02 19:37:36.083416, 1e-05
DMM, 2024-05-02 19:37:36.083416, 188740.48
LoadCell, 2024-05-02 19:37:36.104898, None
DMM, 2024-05-02 19:37:36.104898, 187216.029
LoadCell, 2024-05-02 19:37:36.124238, None
DMM, 2024-05-02 19:37:36.124238, 185186.207
LoadCell, 2024-05-02 19:37:36.144249, None
DMM, 2024-05-02 19:37:36.144249, 182893.957
LoadCell, 2024-05-02 19:37:36.163571, None
DMM, 2024-05-02 19:37:36.163571, 182856.313
LoadCell, 2024-05-02 19:37:36.183782, 5e-05
DMM, 2024-05-02 19:37:36.183782, 182106.113
LoadCell, 2024-05-02 19:37:36.204179, None
DMM, 2024-05-02 19:37:36.204179, 181763.613
LoadCell, 2024-05-02 19:37:36.224511, None
DMM, 2024-05-02 19:37:36.224511, 181621.534
LoadCell, 2024-05-02 19:37:36.244445, None
DMM, 2024-05-02 19:37:36.244445, 180716.751
LoadCell, 2024-05-02 19:37:36.263426, None
DMM, 2024-05-02 19:37:36.263426, 179663.541
LoadCell, 2024-05-02 19:37:36.283175, 9e-05
DMM, 2024-05-02 19:37:36.283175, 178696.117
LoadCell, 2024-05-02 19:37:36.303738, None
DMM, 2024-05-02 19:37:36.303738, 176349.117
LoadCell, 2024-05-02 19:37:36.326509, None
DMM, 2024-05-02 19:37:36.326509, 172802.858
LoadCell, 2024-05-02 19:37:36.343288, None
DMM, 2024-05-02 19:37:36.343288, 167000.019
LoadCell, 2024-05-02 19:37:36.363632, None
DMM, 2024-05-02 19:37:36.363632, 166460.879
LoadCell, 2024-05-02 19:37:36.383361, 4e-05
DMM, 2024-05-02 19:37:36.383361, 166731.604
LoadCell, 2024-05-02 19:37:36.404837, None
DMM, 2024-05-02 19:37:36.404837, 165595.042
LoadCell, 2024-05-02 19:37:36.424102, None
DMM, 2024-05-02 19:37:36.424102, 163096.757
LoadCell, 2024-05-02 19:37:36.442748, None
DMM, 2024-05-02 19:37:36.442748, 160930.301
LoadCell, 2024-05-02 19:37:36.463455, None
DMM, 2024-05-02 19:37:36.463455, 160258.094
LoadCell, 2024-05-02 19:37:36.482096, 8e-05
DMM, 2024-05-02 19:37:36.482096, 158469.859
LoadCell, 2024-05-02 19:37:36.503261, None
DMM, 2024-05-02 19:37:36.503261, 157569.091
LoadCell, 2024-05-02 19:37:36.523190, None
DMM, 2024-05-02 19:37:36.523190, 156479.382
LoadCell, 2024-05-02 19:37:36.545650, None
DMM, 2024-05-02 19:37:36.545650, 154668.012
LoadCell, 2024-05-02 19:37:36.563150, None
DMM, 2024-05-02 19:37:36.563150, 154319.399
LoadCell, 2024-05-02 19:37:36.584091, 9e-05
DMM, 2024-05-02 19:37:36.584091, 153576.849
LoadCell, 2024-05-02 19:37:36.603359, None
DMM, 2024-05-02 19:37:36.603359, 152049.469
LoadCell, 2024-05-02 19:37:36.623785, None
DMM, 2024-05-02 19:37:36.623785, 150216.497
LoadCell, 2024-05-02 19:37:36.644182, None
DMM, 2024-05-02 19:37:36.644182, 147283.035
LoadCell, 2024-05-02 19:37:36.663046, None
DMM, 2024-05-02 19:37:36.663046, 146420.336
LoadCell, 2024-05-02 19:37:36.683173, 0.00325
DMM, 2024-05-02 19:37:36.683173, 145676.683
LoadCell, 2024-05-02 19:37:36.703425, None
DMM, 2024-05-02 19:37:36.703425, 144294.281
LoadCell, 2024-05-02 19:37:36.723275, None
DMM, 2024-05-02 19:37:36.723275, 144376.991
LoadCell, 2024-05-02 19:37:36.742443, None
DMM, 2024-05-02 19:37:36.742443, 143462.965
LoadCell, 2024-05-02 19:37:36.765633, None
DMM, 2024-05-02 19:37:36.765633, 143295.11
LoadCell, 2024-05-02 19:37:36.783400, 0.01945
DMM, 2024-05-02 19:37:36.783400, 143160.777
LoadCell, 2024-05-02 19:37:36.804201, None
DMM, 2024-05-02 19:37:36.804201, 142132.837
LoadCell, 2024-05-02 19:37:36.823764, None
DMM, 2024-05-02 19:37:36.823764, 141203.038
LoadCell, 2024-05-02 19:37:36.845132, None
DMM, 2024-05-02 19:37:36.845132, 139451.852
LoadCell, 2024-05-02 19:37:36.863408, None
DMM, 2024-05-02 19:37:36.863408, 138802.05
LoadCell, 2024-05-02 19:37:36.882376, 0.86415
DMM, 2024-05-02 19:37:36.882376, 137735.405
LoadCell, 2024-05-02 19:37:36.903494, None
DMM, 2024-05-02 19:37:36.903494, 135842.731
LoadCell, 2024-05-02 19:37:36.924570, None
DMM, 2024-05-02 19:37:36.924570, 134563.664
LoadCell, 2024-05-02 19:37:36.942410, None
DMM, 2024-05-02 19:37:36.942410, 132834.989
LoadCell, 2024-05-02 19:37:36.962410, None
DMM, 2024-05-02 19:37:36.962410, 132623.882
LoadCell, 2024-05-02 19:37:36.985558, 0.91361
DMM, 2024-05-02 19:37:36.985558, 132922.317
LoadCell, 2024-05-02 19:37:37.003170, None
DMM, 2024-05-02 19:37:37.003170, 132044.302
LoadCell, 2024-05-02 19:37:37.023752, None
DMM, 2024-05-02 19:37:37.023752, 131002.196
LoadCell, 2024-05-02 19:37:37.042409, None
DMM, 2024-05-02 19:37:37.042409, 129801.346
LoadCell, 2024-05-02 19:37:37.065365, None
DMM, 2024-05-02 19:37:37.065365, 129514.793
LoadCell, 2024-05-02 19:37:37.082752, 0.90847
DMM, 2024-05-02 19:37:37.082752, 128108.178
LoadCell, 2024-05-02 19:37:37.102370, None
DMM, 2024-05-02 19:37:37.102370, 126162.779
LoadCell, 2024-05-02 19:37:37.122790, None
DMM, 2024-05-02 19:37:37.122790, 125566.285
LoadCell, 2024-05-02 19:37:37.142900, None
DMM, 2024-05-02 19:37:37.142900, 124576.169
LoadCell, 2024-05-02 19:37:37.162987, None
DMM, 2024-05-02 19:37:37.162987, 124479.626
LoadCell, 2024-05-02 19:37:37.183138, 1.00149
DMM, 2024-05-02 19:37:37.183138, 122846.648
LoadCell, 2024-05-02 19:37:37.206139, None
DMM, 2024-05-02 19:37:37.206139, 121024.898
LoadCell, 2024-05-02 19:37:37.223503, None
DMM, 2024-05-02 19:37:37.223503, 120342.129
LoadCell, 2024-05-02 19:37:37.243041, None
DMM, 2024-05-02 19:37:37.243041, 119696.858
LoadCell, 2024-05-02 19:37:37.262566, None
DMM, 2024-05-02 19:37:37.262566, 118841.397
LoadCell, 2024-05-02 19:37:37.283522, 1.06469
DMM, 2024-05-02 19:37:37.283522, 117319.002
LoadCell, 2024-05-02 19:37:37.302397, None
DMM, 2024-05-02 19:37:37.302397, 116708.67
LoadCell, 2024-05-02 19:37:37.323306, None
DMM, 2024-05-02 19:37:37.323306, 116608.906
LoadCell, 2024-05-02 19:37:37.342823, None
DMM, 2024-05-02 19:37:37.342823, 114827.438
LoadCell, 2024-05-02 19:37:37.362701, None
DMM, 2024-05-02 19:37:37.362701, 113953.255
LoadCell, 2024-05-02 19:37:37.382635, 1.12349
DMM, 2024-05-02 19:37:37.382635, 113442.028
LoadCell, 2024-05-02 19:37:37.402409, None
DMM, 2024-05-02 19:37:37.402409, 111768.63
LoadCell, 2024-05-02 19:37:37.425565, None
DMM, 2024-05-02 19:37:37.425565, 109972.331
LoadCell, 2024-05-02 19:37:37.443378, None
DMM, 2024-05-02 19:37:37.443378, 108562.053
LoadCell, 2024-05-02 19:37:37.462530, None
DMM, 2024-05-02 19:37:37.462530, 107803.823
LoadCell, 2024-05-02 19:37:37.483107, 1.19052
DMM, 2024-05-02 19:37:37.483107, 106899.654
LoadCell, 2024-05-02 19:37:37.504435, None
DMM, 2024-05-02 19:37:37.504435, 106563.967
LoadCell, 2024-05-02 19:37:37.523669, None
DMM, 2024-05-02 19:37:37.523669, 106442.152
LoadCell, 2024-05-02 19:37:37.542987, None
DMM, 2024-05-02 19:37:37.542987, 105466.73
LoadCell, 2024-05-02 19:37:37.563149, None
DMM, 2024-05-02 19:37:37.563149, 104986.534
LoadCell, 2024-05-02 19:37:37.582381, 1.26379
DMM, 2024-05-02 19:37:37.582381, 103972.929
LoadCell, 2024-05-02 19:37:37.602585, None
DMM, 2024-05-02 19:37:37.602585, 103878.024
LoadCell, 2024-05-02 19:37:37.623156, None
DMM, 2024-05-02 19:37:37.623156, 104311.573
LoadCell, 2024-05-02 19:37:37.646578, None
DMM, 2024-05-02 19:37:37.646578, 103616.362
LoadCell, 2024-05-02 19:37:37.662556, None
DMM, 2024-05-02 19:37:37.662556, 102739.348
LoadCell, 2024-05-02 19:37:37.683085, 1.31509
DMM, 2024-05-02 19:37:37.683085, 101433.196
LoadCell, 2024-05-02 19:37:37.703616, None
DMM, 2024-05-02 19:37:37.703616, 100831.948
LoadCell, 2024-05-02 19:37:37.724612, None
DMM, 2024-05-02 19:37:37.724612, 100329.812
LoadCell, 2024-05-02 19:37:37.743205, None
DMM, 2024-05-02 19:37:37.743205, 99037.114
LoadCell, 2024-05-02 19:37:37.763129, None
DMM, 2024-05-02 19:37:37.763129, 96095.6526
LoadCell, 2024-05-02 19:37:37.867028, 1.37791
DMM, 2024-05-02 19:37:37.867028, 95814.2661
LoadCell, 2024-05-02 19:37:37.882246, None
DMM, 2024-05-02 19:37:37.882246, 95995.384
LoadCell, 2024-05-02 19:37:37.903062, None
DMM, 2024-05-02 19:37:37.903062, 95823.7239
LoadCell, 2024-05-02 19:37:37.923511, None
DMM, 2024-05-02 19:37:37.923511, 95731.0305
LoadCell, 2024-05-02 19:37:37.943975, None
DMM, 2024-05-02 19:37:37.943975, 92010.3411
LoadCell, 2024-05-02 19:37:38.069098, 1.43938
DMM, 2024-05-02 19:37:38.069098, 90277.9483
LoadCell, 2024-05-02 19:37:38.104631, None
DMM, 2024-05-02 19:37:38.104631, 89613.8178
LoadCell, 2024-05-02 19:37:38.124430, None
DMM, 2024-05-02 19:37:38.124430, 89449.6747
LoadCell, 2024-05-02 19:37:38.143425, None
DMM, 2024-05-02 19:37:38.143425, 88852.6649
LoadCell, 2024-05-02 19:37:38.162424, None
DMM, 2024-05-02 19:37:38.162424, 88166.9778
LoadCell, 2024-05-02 19:37:38.263436, 1.50175
DMM, 2024-05-02 19:37:38.263436, 87877.7877
LoadCell, 2024-05-02 19:37:38.288147, None
DMM, 2024-05-02 19:37:38.288147, 87027.559
LoadCell, 2024-05-02 19:37:38.303332, None
DMM, 2024-05-02 19:37:38.303332, 86230.5478
LoadCell, 2024-05-02 19:37:38.323209, None
DMM, 2024-05-02 19:37:38.323209, 86165.2895
LoadCell, 2024-05-02 19:37:38.342257, None
DMM, 2024-05-02 19:37:38.342257, 84622.573
LoadCell, 2024-05-02 19:37:38.465243, 1.56429
DMM, 2024-05-02 19:37:38.465243, 84311.0983
LoadCell, 2024-05-02 19:37:38.484815, None
DMM, 2024-05-02 19:37:38.484815, 83971.55
LoadCell, 2024-05-02 19:37:38.502823, None
